1	254	2.7574405567468254
1	255	3.8993809051836568
1	258	3.842968610072098
1	259	2.8175437081964416
1	260	2.7802344451689125
1	262	3.9454151746131783
1	264	2.976384371307996
1	265	4.060170340474276
1	266	2.7556095780609606
1	267	3.4607354627448177
1	272	4.6963446080201665
2	13	3.62743109930142
2	19	4.38314612164767
2	50	4.341769151846972
2	251	4.271018011983703
2	257	3.813705780834715
2	279	3.7256208932078123
2	280	3.315998082048065
2	281	3.335749810881109
2	290	3.4094505689436536
2	292	3.8779125135183015
2	297	4.178117627459663
2	298	3.929786844062155
2	299	2.6140315497627453
2	301	3.5816789700735505
2	303	3.999803254247492
2	307	3.5817953033641836
2	308	3.477126748110553
2	312	3.473549088603288
2	313	4.383649084315572
2	314	3.3664836449169573
2	315	4.37697855082821
2	316	4.2772528280245785
3	245	2.560102601915059
3	264	2.2902096320651126
3	272	3.9486558265700107
3	294	2.820570615718124
3	299	2.572280283247057
3	300	3.04632911870083
3	307	3.127455202291413
3	318	4.025665875364647
3	323	2.8491349817598612
3	324	3.127989706907267
3	327	3.046234216038601
3	328	3.105357493990176
3	330	2.6539614036082795
3	331	3.225768186641591
3	332	3.3336580621470344
3	334	3.0245210988407085
3	335	2.741921945916538
3	337	3.168971222567316
3	341	2.8580747412239873
3	343	2.740349164231433
3	345	3.0311430823848817
3	348	2.78196259910466
3	349	2.610730988447833
3	350	3.088513104372502
3	351	2.6602610759341263
3	354	3.428267305758928
4	50	5
4	260	3.4189253691477557
4	264	3.641483721875264
4	288	4.426128474848071
4	294	3.638270877847446
4	303	4.499341463645969
4	354	3.9880614581316345
4	356	4.22941817549573
4	357	5
4	361	4.308433113683915
5	1	3.6188664025555064
5	2	3.0024602967477145
5	17	2.7912386906721482
5	24	3.231934539127337
5	40	2.0566322102890147
5	42	3.8520576737396706
5	62	2.917870745030353
5	69	3.6253402062506876
5	79	3.600209042498971
5	80	2.1847207087221836
5	89	4.103551926194728
5	90	2.6522100067170755
5	94	2.846113532362305
5	98	3.9588074226858128
5	100	3.9623284903712
5	102	2.712014499569153
5	109	3.0569678266136635
5	110	2.603561367062677
5	139	2.515738017013724
5	143	2.7757574257842386
5	144	4.068006606328797
5	153	3.849079798985967
5	154	3.890843280414166
5	167	2.7568894693613863
5	173	3.985819053312519
5	176	4.075344914878019
5	185	3.5138465339465137
5	209	3.61656781546555
5	211	4.084575740039614
5	214	3.230253792559973
5	219	3.1752646005947933
5	222	3.6233497837613595
5	225	2.422348720761131
5	227	2.815597935190328
5	230	2.643155298162874
5	231	2.0444626764460176
5	234	3.2762543472076877
5	241	3.235132062865903
5	243	2.014859091910753
5	259	2.412495525007849
5	267	2.9286023221664994
5	363	2.2157925978930635
5	364	2.4897080364973574
5	369	2.2696745000412952
5	370	2.127089705465448
5	372	3.1189550799389836
5	376	2.532595027392192
5	377	2.1045155072067754
5	379	2.5258588049142063
5	382	3.272601234993869
5	384	2.650169039216527
5	385	3.3108717203234415
5	388	2.158308050204409
5	389	3.0726817165069846
5	391	2.1166649964296465
5	393	2.56191323701087
5	394	2.776632350920011
5	397	2.3904052012782473
5	400	2.278725072201198
5	402	2.6063260502140597
5	403	3.2045083225328925
5	407	2.0903490267763085
5	410	2.3849327585585476
5	411	2.827814706175092
5	413	2.462070039592301
5	417	2.533325006601215
5	418	3.104875413378366
5	421	2.8896067702450337
5	422	2.569508414143594
5	423	2.843671578891153
5	424	1.319730434103065
5	426	2.3738121762723923
5	428	3.277068424929739
5	429	3.6613822408244507
5	433	3.17743355510564
5	435	3.493318736017893
5	436	3.411046744808895
5	439	2.6123383475808724
5	441	2.4855172376581516
5	444	2.2693817676821704
5	445	3.1428315178392596
5	453	1.9545048068811939
5	454	2.607488742041871
5	457	1.6273088630910257
6	14	3.7635058878367866
6	15	3.813013980029433
6	19	3.78827698269319
6	23	4.190215359978639
6	28	3.564638418466621
6	32	3.5569090545189312
6	56	3.916918755986531
6	59	3.9872865050509962
6	69	3.882032718609133
6	70	3.4066980383693184
6	81	3.3123701200595126
6	86	3.7786091815579783
6	87	3.698893833177368
6	95	3.567088616215261
6	98	3.8031067351113546
6	100	4.0446822145390255
6	117	3.2479355737425375
6	124	3.7866180192727645
6	125	3.1725285039492164
6	131	3.6626705827516046
6	133	3.840221761539136
6	134	4.248258549141161
6	135	3.7725269613347017
6	136	4.0379110181561035
6	143	3.628394312249679
6	151	3.976505820540299
6	154	3.343753291037798
6	156	3.615948758233019
6	175	3.3811204894818374
6	180	4.040748199616208
6	183	3.945277891879412
6	187	4.007624600448535
6	188	3.472571603921669
6	189	3.869314341453059
6	193	3.6179920054690786
6	195	3.4924478845654776
6	197	3.8199317017766887
6	199	4.014279568543164
6	204	3.577245259584739
6	205	3.663345388646578
6	208	3.794532105343876
6	209	3.4707679826183773
6	211	3.6868571398340375
6	213	3.7068489721066893
6	221	3.742359650672168
6	238	3.4219063245429977
6	248	3.697060837057197
6	258	3.7845535351067277
6	269	3.7788678119821006
6	275	3.894397529579765
6	276	3.6151082056961563
6	284	2.9636160539315406
6	286	3.3311313472417154
6	294	2.60509321042284
6	297	3.657827290992296
6	301	2.994660192316378
6	304	3.3386213495070827
6	318	4.310190256776575
6	357	4.015898709220807
6	423	3.770742435852788
6	432	3.5982283735821055
6	458	2.9810190622575297
6	459	3.529270468010638
6	463	3.2800285735396546
6	466	3.375830081477447
6	467	3.505018640441002
6	469	3.642223982421885
6	470	3.439652653428905
6	471	3.4194683153734076
6	475	3.498615392008053
6	476	2.9004967397221666
6	477	3.1090391488049653
6	478	3.8624322615052056
6	479	3.9848286382091804
6	480	3.9230950111666534
6	481	3.665571995188611
6	483	4.373112237740481
6	484	3.7557543249783447
6	486	3.788148597349378
6	487	3.7909898143122556
6	488	3.72236542504715
6	492	3.449449613085639
6	498	4.062872352540802
6	499	3.8467849264468224
6	500	3.48023405078084
6	506	3.456474663665444
6	508	3.7154335001806635
6	509	3.7886193434849886
6	511	4.200388054067186
6	513	3.9523892395758806
6	515	4.244293064528635
6	517	3.6890386854636064
6	518	3.6814639171092924
6	521	3.7505584660173863
6	523	3.5671225594186913
6	524	3.843951322710535
6	525	3.7318257795334966
6	526	3.4347998497454224
6	528	3.9321439081207297
6	532	3.324271157995359
6	534	3.002112222039983
7	7	4.652879111273407
7	8	4.888049053381298
7	10	3.8198694326844875
7	22	4.952523336321792
7	28	4.302387011220511
7	32	3.7414769170612003
7	44	3.7784221520352337
7	53	3.5528286022975846
7	54	3.7942850792893954
7	72	3.7370242666717424
7	78	2.90642473443438
7	79	4.452145085732695
7	81	3.758514846077018
7	82	4.494559546240743
7	89	4.938532765664091
7	90	3.51519853509674
7	92	4.043483006659058
7	93	3.83714775533753
7	101	4.1822327963010215
7	106	3.0730592228079106
7	118	3.1943519108013163
7	121	3.6756145915893113
7	126	4.236033417538599
7	127	4.739186850278225
7	131	3.8582053359534028
7	133	3.6333517604924266
7	136	4.993941189259219
7	139	2.9296688173702377
7	142	3.354368356024865
7	151	4.249724074640989
7	153	4.486456771511692
7	154	4.259352250982983
7	156	4.186351701328692
7	161	4.2504626869679685
7	162	3.828396726633617
7	163	4.297964377840863
7	166	4.476849673132372
7	168	4.497874966550905
7	171	4.324752712057089
7	172	4.594367628489579
7	174	5
7	176	4.474200263469641
7	177	4.221219143854604
7	181	3.941458289007233
7	182	4.271881349089724
7	183	4.696032168599802
7	185	4.617195511378363
7	188	4.260146800594342
7	190	4.618517432003712
7	191	4.940807451348248
7	193	4.280702132780542
7	195	5
7	196	4.3988960789173355
7	200	4.36374909184645
7	203	4.0551553821571344
7	205	4.146032825881706
7	207	4.4431086628659555
7	208	4.2286905729634805
7	210	4.37677978213635
7	212	4.113118410142524
7	223	4.84359727733189
7	226	3.688226558345094
7	227	3.758572177054592
7	228	4.709020659278284
7	232	3.2618154060785427
7	241	3.8294709799619278
7	259	2.9691442768754572
7	260	3.3105589352407536
7	264	3.119727231004793
7	266	3.0247089250478982
7	268	3.7121718290680032
7	269	4.3343778357611695
7	273	3.89349742105222
7	281	3.477756370712937
7	285	4.482755147248758
7	288	3.8659375693843265
7	300	3.8360187335201896
7	307	4.193360601540239
7	334	3.8585097651967373
7	378	4.1545922406194356
7	382	3.8084641984295082
7	385	4.2571200260908935
7	389	4.130346369179142
7	393	3.969669109256019
7	396	3.1638236234041885
7	399	3.7596608767908246
7	401	3.490192934498341
7	404	4.021942656778328
7	418	4.238101820675096
7	420	3.8338231875173414
7	423	4.372095293418196
7	428	3.920877591213772
7	430	4.472647478434695
7	431	4.327128388398915
7	432	3.7643870381403186
7	435	4.656867181270538
7	448	4.110629162885745
7	450	3.012090439272055
7	451	3.348115603608045
7	455	3.8261275954678236
7	461	3.9567727342628736
7	471	3.9621004375887594
7	472	3.4240832171956335
7	479	4.325601465417501
7	480	4.3803239050096945
7	481	4.080401927660775
7	482	4.245154541356896
7	483	4.994896394388935
7	484	4.237817458146184
7	485	4.203191732605282
7	489	4.380483325849233
7	491	4.043299591263927
7	492	4.1117163157561665
7	495	4.1148508155270065
7	496	4.784539715204808
7	497	4.175890018708634
7	498	4.141842941559602
7	501	3.818918481299231
7	504	4.301697233816986
7	505	4.291812667167646
7	511	4.400889234134049
7	514	4.270196271351052
7	515	4.700400182373956
7	519	4.372405808124509
7	520	4.349339450422695
7	526	4.446026852985698
7	528	4.151752751327927
7	530	4.503672727825712
7	537	4.177092485114114
7	541	3.1210834105764964
7	542	2.6812541068777684
7	543	4.341429217201742
7	548	2.9256700441091854
7	550	3.742139616633592
7	553	3.550722292018978
7	554	3.345736810297309
7	555	2.6944962153641163
7	559	3.7458833860913088
7	560	3.1349999983586896
7	562	3.392264064304928
7	563	3.2096499239463334
7	564	2.918427588274787
7	567	3.424741720805069
7	570	3.4201323602601907
7	576	3.393464215015986
7	579	3.11130810504101
7	580	3.853439096866079
7	581	3.706781584632778
7	582	3.8628294208102454
7	587	3.8084735413366384
7	589	4.2595859306660735
7	599	3.7795703691572977
7	604	4.21454837840633
7	608	3.9773807955691742
7	614	4.023598317411215
7	618	3.8079410267641842
7	619	3.409034405826752
7	621	3.575486742974883
7	622	3.7539283810958493
7	623	3.1337823842006167
7	624	3.516514912357835
7	626	3.5908715173859114
7	627	3.1647108513985973
7	630	3.7875563304093927
7	633	4.455245464803747
7	636	3.6265933391221266
7	637	3.1981844697763466
7	642	3.7280732560526415
7	643	3.5985528587320856
7	644	4.000426396776157
7	645	3.841294919509655
7	647	4.558581202985188
7	648	4.2019654821942005
7	650	3.7982727142047215
7	653	4.3860101436698145
7	654	4.217835257254957
7	657	4.498068862803724
7	658	3.5068767909507024
7	659	4.747413905509209
7	661	4.440446793191081
7	662	4.098331802835139
7	667	2.9200600563149495
7	669	2.7882801141845173
7	673	3.5650574040843077
7	674	3.6592194155754063
7	675	4.307856793266195
7	676	3.4013303017206535
7	680	3.004794782381889
7	681	2.7263338751681614
7	683	3.068942636720895
8	7	4.101966942702737
8	22	4.230921399527309
8	50	3.9905918984588697
8	56	3.838203569853439
8	79	4.2274388483855265
8	89	4.423903825846161
8	127	4.257490586812029
8	144	3.8468324869342267
8	172	4.07461511199535
8	176	4.05178629794634
8	182	4.0045708958819795
8	183	4.3827203325422595
8	188	3.9527605183643257
8	190	4.687919443300608
8	210	3.783553626844471
8	258	4.218347994705145
8	294	2.883779517581939
8	301	3.4398666597693657
8	338	3.155029258467744
8	385	3.443281726226818
8	457	2.290357083741838
8	511	4.133643195227235
8	550	3.3929307686582892
8	568	3.7808303180730456
8	651	4.176205026995635
8	685	3.5005114867469445
8	686	3.911397289784465
8	687	2.4597963571368266
8	689	3.2411788899218075
9	6	3.742183791136726
9	286	4.023917051947741
9	298	4.130762015785497
9	340	3.661189036181126
9	479	4.550142181731361
9	487	4.473228714947569
9	507	4.066626194034843
9	521	4.185000164662002
9	527	4.406808119789147
9	691	3.823816995141872
10	1	4.399351110746795
10	4	4.032156488857225
10	7	4.303550654606962
10	13	3.7914984030726777
10	16	3.712278476191979
10	22	4.53020960325736
10	48	4.327862706889092
10	56	4.368195051656589
10	64	4.729680435548795
10	98	4.548298251093753
10	99	4.0324533356737655
10	100	4.6481372017992
10	124	4.382742310692675
10	127	4.365461157104124
10	132	4.361977472075151
10	133	4.269091072513861
10	135	4.55235643466045
10	144	4.759744385032534
10	155	3.3167648614208307
10	156	4.186461678335025
10	160	3.8870381159113956
10	164	3.8859718020625587
10	168	4.4882548706985865
10	175	4.381810102511002
10	176	4.235820803640175
10	183	4.311623587336344
10	186	4.409171404865253
10	191	4.779445702009991
10	194	4.501307133842534
10	195	4.52981674428102
10	199	4.701307861360401
10	200	4.1936248094786555
10	203	4.345052961134253
10	218	3.884388311175918
10	223	4.842037565892996
10	234	4.2385299607112925
10	269	4.41230095095675
10	275	4.077983795515684
10	283	4.011216472618471
10	285	4.569425575163333
10	289	3.5827814594309273
10	294	3.426763934492738
10	321	3.4053833964993876
10	340	3.9996664446655754
10	367	3.8321124170113166
10	371	3.5638308238156227
10	385	4.209350159339165
10	418	3.8923263865053164
10	420	4.117428561554895
10	435	4.261108136337139
10	447	3.836011949118002
10	461	3.9760180878857385
10	463	4.152557392160994
10	474	4.70774744868134
10	475	4.3055667983237145
10	483	4.892206638580872
10	486	4.060327922296237
10	488	4.513498549994698
10	489	4.373979933976677
10	493	4.519612834497272
10	495	3.979645961858313
10	496	4.3666185825002755
10	497	3.9934019348390377
10	498	4.324788263435715
10	504	4.1724704036728335
10	505	4.2892455029683445
10	509	4.344732275883139
10	519	4.566552619330325
10	521	4.284366162691131
10	558	4.04201759320339
10	588	4.112828076238487
10	603	4.772003913503438
10	611	4.283289710395289
10	615	4.277636735149497
10	651	4.531253224490828
10	652	4.373911463494004
10	655	4.29906201197233
10	656	4.438880153071645
10	657	4.615591477446574
10	695	3.7373349735162407
10	696	3.6567465454442134
10	698	3.7662364674238495
10	702	3.6413218013253617
10	703	3.8825413882898814
10	704	3.541818224722316
10	705	4.176967684240638
10	706	3.445152599912467
10	710	4.195795005328075
10	711	3.8059640734089886
10	712	3.705868431674349
11	9	3.8274311679098756
11	12	4.396110739266464
11	22	4.087603308837126
11	38	3.1355805205727423
11	40	2.9110457506443934
11	47	3.4831196684323213
11	51	3.2724901058289833
11	90	2.8753330128260393
11	94	3.2399455570914397
11	97	3.7932511326182246
11	100	4.332291229422618
11	109	3.186820016946246
11	110	2.687308212843901
11	111	3.2152253142498144
11	120	2.3961399474074163
11	135	3.752333041766652
11	175	3.659972510139143
11	185	4.247923968299696
11	190	4.084724474846612
11	191	4.300608985189363
11	194	4.257375546456458
11	203	3.73431082684316
11	204	3.8344551975244836
11	215	3.54234610446495
11	216	4.024604767058956
11	227	2.9885716553943515
11	230	3.529777359484563
11	241	3.532566767164003
11	260	2.701892245317057
11	268	3.8623515466166203
11	277	3.432275414951379
11	291	3.3462862448123527
11	300	3.6440380050240084
11	312	2.9095141819925883
11	350	3.038795355231307
11	383	2.5763596239934365
11	395	2.6118876194320517
11	402	3.485883621002997
11	425	3.641639241241448
11	428	3.6883906968149653
11	429	3.838785053609015
11	435	3.911190324383267
11	455	3.277066327503543
11	517	3.824093715365851
11	521	3.8906223426324447
11	524	3.8730655270245733
11	558	3.7950412829859554
11	561	3.097358126339969
11	573	3.3386849228522895
11	597	2.8145796964930123
11	652	3.7346524134766783
11	660	3.9466565326269274
11	663	3.915496273165155
11	710	3.6127302106376966
11	713	3.357131233603652
11	714	3.3236236614460277
11	720	2.9191955886380625
11	721	3.3530493006309166
11	722	2.528401629334591
11	723	3.364053722801193
11	725	3.050005076597879
11	726	2.863511926510324
11	730	3.493926959699664
11	732	3.79126893168408
11	733	3.369870484572949
11	734	2.640233849109577
11	735	3.971226514921281
11	736	3.831245156794794
11	739	3.3118593315168656
11	740	3.787496426603928
11	741	3.1871802631612014
11	743	2.244964979605459
11	744	3.4526893159076972
11	746	3.5033199097654104
11	751	3.4731929258348178
11	752	3.111371610076152
12	15	4.187580777215352
12	28	4.328350817052639
12	50	4.82553013067262
12	71	3.9584441655991616
12	82	4.3330899117282735
12	96	4.384450298367242
12	97	4.452829856631626
12	132	4.510835763471248
12	143	3.9875500579657492
12	157	4.0436025138619724
12	172	4.619108749533932
12	191	4.659250897972858
12	196	4.495208861860518
12	200	4.290626620862748
12	204	4.4665531767031235
12	276	3.871974102949524
12	282	4.164908579421082
12	300	4.060704420061309
12	318	4.94529446237855
12	381	4.048223745647317
12	402	3.9446906893856646
12	471	3.970955010204129
12	684	4.17430941430144
12	735	4.353843332727434
12	753	4.065091198235409
12	754	3.44825323945756
13	2	3.196517244867443
13	11	3.427000086113889
13	14	3.0880920150111075
13	21	2.446211418809117
13	24	3.213800180974357
13	25	2.5100584451334513
13	27	2.8545300019387447
13	29	2.531932937238905
13	40	2.616749352189366
13	42	4.03253838546709
13	45	4.366852862124376
13	48	4.0139712574535515
13	56	3.169834029757591
13	59	4.292848085383164
13	61	3.9973257782712324
13	64	4.339829938415069
13	66	3.253447500598122
13	71	3.326387758636801
13	72	2.2467232038879845
13	73	3.251120503424644
13	88	3.4726179382123754
13	90	2.821377557735304
13	94	3.068471146016609
13	97	3.4996049981014985
13	98	4.5178792995547195
13	100	3.5821185410399363
13	109	2.6247174527916233
13	118	3.497886813837015
13	121	3.3121369798867843
13	124	3.368876821705311
13	137	3.3845823340193624
13	144	4.330061517828541
13	147	3.151277480701581
13	150	3.773723069610881
13	153	3.3364806673998144
13	154	3.535434172399102
13	161	3.036190012168226
13	167	3.054865398057705
13	168	4.079856026901233
13	173	4.4281383070198785
13	178	3.7188645113270504
13	180	4.0200752366940895
13	181	4.551580634107641
13	185	3.603461127624774
13	186	3.2240115050000497
13	190	4.047205463056867
13	195	4.023752251710437
13	196	3.695232930438288
13	198	3.662448979043545
13	201	3.4358634256767684
13	208	3.8737293810436424
13	210	3.832523051071512
13	212	3.5814348720227
13	215	4.580603611796107
13	217	2.861868657085814
13	219	3.7908823984753104
13	226	3.7294299802832405
13	229	3.195126882816213
13	230	3.0837952388763705
13	232	2.538773914248474
13	238	3.905227144892388
13	243	2.864532914290983
13	258	3.2467713983576423
13	261	2.5900120279071306
13	263	2.0159496534998746
13	265	3.180045399593322
13	268	3.3329228007564806
13	269	3.577575115704161
13	270	3.4459681655908274
13	271	2.547049073513473
13	272	3.230092945553563
13	273	2.831272437284079
13	276	3.2110292941685703
13	281	2.852061405480882
13	287	3.277701918057169
13	289	2.7237043983179476
13	290	2.850925548576931
13	294	3.2340626433232473
13	300	3.0719405617136597
13	301	2.582601608472431
13	302	3.50763938639813
13	303	3.8651450482849596
13	305	3.2538299914329243
13	308	3.00058466168275
13	312	3.1584761753961823
13	314	3.628124696837965
13	315	3.614350354376205
13	317	3.3090014127884118
13	318	4.123425921215705
13	319	3.8263019486717926
13	320	4.479941983918832
13	331	3.436142060139749
13	333	2.0596164946311744
13	334	3.057860786218358
13	338	2.5547098779108532
13	340	2.8341826478391927
13	341	2.9513009546164035
13	343	2.4263940477469856
13	344	3.047273983094068
13	345	2.5576892100878426
13	349	3.3333179231767773
13	351	3.021350770775025
13	353	2.8231784403139164
13	354	3.4372549233343728
13	360	2.9898785577239453
13	363	2.45196563446048
13	377	2.3630060149166763
13	379	2.6715960670972003
13	384	2.7856844045549303
13	385	3.7740473875233027
13	387	2.9325214613935455
13	391	2.66044810909466
13	396	2.892069919760335
13	402	2.7553100062924045
13	405	3.75741268299848
13	409	2.7240629090925554
13	414	3.278464600082559
13	416	3.2151864883764705
13	418	4.08124425839367
13	420	3.5591426995038566
13	421	3.2820030220016685
13	423	3.9255917216266836
13	428	3.517371106094053
13	431	3.604482116819421
13	436	3.3837495463774725
13	437	1.7437936731506736
13	440	2.071772105402244
13	443	3.163206005745042
13	447	2.9250178175497146
13	449	2.9857002458696984
13	450	2.1965187148836214
13	451	3.575604047437279
13	452	2.406529560425564
13	457	1.381207701353874
13	467	3.140328990160064
13	472	2.5795058417002643
13	476	2.527533721371169
13	477	2.6150704989369133
13	480	3.9483328274605665
13	481	3.3048981439741882
13	482	3.6278355546986565
13	483	4.344565698321236
13	488	4.11361818891721
13	493	4.411803538710855
13	498	4.1045574433427445
13	501	3.5151957252596846
13	502	3.687140910991313
13	505	3.7421937159609038
13	508	2.8031637320665492
13	509	3.632543272335906
13	514	3.958121712623104
13	516	3.6083048539470965
13	517	3.3783669172021145
13	519	3.546195023441843
13	520	3.869750128407195
13	524	3.7067482618944765
13	526	3.906645756892747
13	530	3.5906109991454547
13	539	2.2988705139438284
13	540	2.6323444417343933
13	546	3.566077366641304
13	548	2.4997119792686187
13	564	1.8678528947808712
13	567	3.014152230952851
13	570	2.9604920843513214
13	588	3.7319018545438944
13	589	4.250058409643771
13	596	3.249504152686541
13	597	2.627520487309361
13	601	3.905050343476255
13	604	3.875240463465908
13	610	3.3112021973980443
13	612	3.431241064601753
13	614	4.174405604785319
13	615	3.8956086670954413
13	617	3.5870819028568284
13	624	2.883351237863828
13	625	2.764692308217307
13	632	3.7389285040829146
13	651	4.082851780668088
13	652	4.261618278943705
13	659	3.89621417861583
13	665	2.355066464763901
13	673	3.1079108592699365
13	678	2.8904355271240023
13	682	2.9547118616510555
13	683	2.3208645371857717
13	685	2.973782846947857
13	694	3.3332858259534763
13	705	3.824761898456112
13	716	2.715138669807464
13	720	2.5468003542712823
13	735	3.3724043629930347
13	752	2.909917283007646
13	755	3.5581754222727358
13	759	2.7415581612838014
13	764	2.274172976000372
13	766	3.3505194009741586
13	772	2.562176605958244
13	776	3.05058003225856
13	780	1.9130787523267037
13	781	2.9953475038622606
13	782	2.982461209385425
13	783	2.5962265095605037
13	784	2.656978059081884
13	786	3.089669667534103
13	787	3.0248223565534675
13	788	2.909692414031032
13	794	3.4576971067442965
13	802	2.384510655558008
13	805	2.840301854418811
13	807	2.6112799765415176
13	808	3.086147137627404
13	809	2.776740862273739
13	812	2.698766538355872
13	814	3.153399040289335
13	816	2.54283792045988
13	820	2.632124200332929
13	821	2.668444856327442
13	823	2.2021437272224658
13	828	3.0835866914536103
13	830	3.153399040289335
13	831	1.679891465206207
13	836	3.071648996129089
13	839	3.0674819841664607
13	840	2.6107759118911322
13	842	3.2970607184641794
13	844	3.532214420726172
13	847	3.6180196070932644
13	848	2.9934842567119766
13	852	3.153399040289335
13	854	2.9080648699034253
13	856	3.6805269695791063
13	857	3.153399040289335
13	858	3.0253583524274377
13	859	2.7345873726573235
13	860	2.640803795626813
13	861	3.4063424464942726
13	864	2.690921581284357
13	866	2.8510708059123773
13	868	3.365816678712529
13	869	2.5644930329813302
13	874	3.376722933118983
13	875	2.240963025640485
13	876	2.253495158272453
13	877	2.525664375120967
13	878	2.282215013812115
13	885	2.956968590999035
13	887	3.58464981143242
13	888	3.641361260816671
13	890	2.032749945314996
13	892	2.814319316805856
13	894	2.0376583967864286
13	898	2.899225740900368
13	901	2.6029234300176425
13	906	3.2168448072108364
13	907	2.2846466734529054
13	908	2.5275531906920943
13	910	2.9826215233582865
13	912	3.0640108030746784
13	913	3.47671923126216
13	915	3.147972114043779
13	918	3.1714662374935454
14	7	4.2451385909354045
14	9	4.084937684200836
14	13	3.6998892855217593
14	14	4.452817895851277
14	15	4.0544377479691684
14	18	3.8841803212357386
14	22	4.518932413603873
14	23	4.370597764334091
14	42	4.473191768027629
14	50	4.5174496688162735
14	56	4.418427576343598
14	70	4.013966709619411
14	93	4.166756510838427
14	98	4.566767932599825
14	100	3.97575986142965
14	111	3.8178658164025636
14	116	4.255171665720221
14	121	3.891113402727609
14	151	3.730264724981784
14	168	4.212784774057947
14	172	4.531296927079821
14	174	4.652145424896113
14	175	4.225007669796159
14	176	4.07950871601939
14	181	4.105457610428094
14	202	3.9454831510248605
14	204	3.7918313195623647
14	211	4.060930304628222
14	213	4.542788298393092
14	242	4.416936373680309
14	269	4.445954498264974
14	275	4.271982539303552
14	283	4.1432237289450455
14	285	4.665383326463271
14	313	4.302824158151915
14	357	4.58727354217684
14	408	4.764971573949008
14	455	3.924128160951887
14	474	4.64062090761783
14	475	4.402084216522318
14	477	3.679293751780692
14	492	4.2281782420929
14	498	4.365282358009412
14	509	4.1476471927617995
14	514	4.111601130709443
14	517	4.035800457086554
14	519	4.718151487315163
14	530	4.2692458309284085
14	596	3.8593184923349555
14	603	4.71655584928461
14	655	4.027595596535258
14	709	4.121474059217233
14	716	3.4715750050495813
14	792	4.028616045317259
14	813	4.241281057005774
14	845	3.5818012358160654
14	922	4.318731581389038
15	1	3.642073415949662
15	7	3.4408445129962213
15	9	3.6074177152082965
15	18	2.876599130811142
15	20	3.08458477740007
15	25	2.8500814926624503
15	127	4.223442677632262
15	137	3.2193471541998155
